adid,n_interests,custom
6250281535137,0,0
6287022125620,0,0
23848470080550278,1,0
23848393781780425,2,0
23847407702460235,2,0
23848857762560561,0,0
23848562594350481,0,0
23848729091880516,0,0
6260602546192,0,0
23849568964280089,3,0
6262688210504,0,1
23849839954510628,3,0
6228363961198,2,0
23849068257220084,0,0
23849238820910263,0,0
23848846808990777,2,0
23844589393080617,1,0
23848476028760673,0,0
23848905034820711,4,0
23848978632040219,0,0
6245617011012,0,0
6267384926676,0,1
23849402618590625,0,0
23850224227650734,0,0
23848646832550348,0,0
6250066540252,3,0
23849083001310406,0,0
23849529478400540,0,0
23849273414180236,3,0
23848716996240376,3,0
6295676510323,0,0
6267560880988,0,0
23848796071100644,1,0
6242767454376,0,0
23849196484840149,0,0
23848647920750787,0,0
23848821527050720,0,0
6262054911960,0,1
23848782235010645,0,1
23848456892460228,0,0
23848105017200713,0,0
6280604862450,0,1
23848957101830099,0,0
23848881541560711,0,0
6285612695664,2,0
23848872807340711,0,0
23849966429050628,1,0
23848710233480172,0,0
23848811422220093,1,0
23849148725330511,0,0
23848454745410572,0,0
6263094719141,0,0
6298462765213,0,1
23849240235390104,0,1
6246124821644,0,0
23849536525250070,0,1
23848678679870501,0,1
23849139954450611,0,0
23848354981180156,0,1
23849444844490065,0,1
6262060352170,0,0
23849133474570294,0,1
23848832547360251,0,0
23849505460460706,0,1
23849014320370731,0,0
23848716193950184,5,0
6274741434978,0,1
23847555371340573,0,1
23848686555510725,0,0
23849008124890061,0,0
23848508980860604,0,1
6253311679601,0,0
23849198552870104,1,0
6258183705187,1,0
23849254345680365,0,0
23848886919390766,0,0
23849648035620331,0,1
6251456024633,0,0
6271242212921,0,1
23848783971930569,0,1
6275816212366,0,0
23848568547400724,0,0
23848575830060201,0,0
23849805347240133,0,0
23848764144190370,0,0
6240188783402,3,1
23849090331560758,0,0
6260753537779,0,0
23849082957190406,0,1
23848970125200561,0,0
6250761821442,0,0
23848950090870590,0,0
23848817677140689,0,1
23848887903050605,0,1
23848860243290100,0,1
23849032674590468,1,0
23849222051010233,0,1
6285188035174,0,0
6253292058557,0,1
23848361504330475,0,1
23848343026070620,0,0
23847821787060138,0,0
23849128771000680,0,1
23848785733980514,0,1
23848712068760123,1,0
23848880177550700,0,0
23848819056600217,1,0
23848551740720344,0,1
23848603282760784,0,0
23848118796300419,9,0
23847871871160621,2,0
23848643725350179,3,0
23849198232450594,0,1
23849132853110458,1,0
23848708449250381,2,0
23849352235700221,7,0
23848850440020205,0,1
23848367346780043,4,0
6272628402168,0,1
23848562718620514,0,0
23849078588520149,3,0
23849270147540530,4,0
23848836017940314,2,0
23849190633290782,1,0
23848795425210409,0,1
6242767289176,3,0
23849015093880355,0,1
23848922078960625,0,0
6245376150176,8,0
6250894632891,7,1
23849690416040728,2,0
23848676641990599,0,0
23848184396920407,21,0
23849295105620391,0,0
23848841316350279,0,0
23848954921870582,2,0
6296561243413,3,0
6248073041439,0,0
6294706763320,0,0
23848727010610393,3,0
23848551799880720,0,0
23849648040270331,0,1
23848560484950081,0,0
23848742183110273,0,1
23848560031940155,0,1
23848348619640143,0,0
23849063607320727,0,0
23848743738680231,1,0
6276047590682,17,1
23849342075240532,5,0
6267249481172,0,0
23849133624270323,0,0
23848481369610136,0,1
23849410177000403,0,0
6256434291733,0,1
6259913803483,1,0
23849145525110532,3,0
23849942958250133,0,0
23848066730480239,0,0
6266553699356,0,0
23849116383540523,0,0
23849602397550259,4,0
23849352161670311,0,0
23849106864420412,0,0
23848872245350544,0,0
23848857762230561,0,1
23849114183380714,1,0
6253670374713,0,0
23848803876950161,0,0
6241174465411,1,0
6268749729286,0,0
23848673864310676,0,0
6242775120376,2,0
23848595565090569,1,1
23848935166910115,0,0
23848470183280420,0,0
23849675038910731,0,0
23849602399990259,3,0
23848819033080093,0,0
6218259207415,0,1
23848294827100675,0,1
23849161286990609,0,1
23849021872900614,1,0
23848720521990054,0,1
23849705327420111,0,0
23848899680950270,0,1
23849069574450736,1,0
23848710170650787,0,1
6254662329187,1,0
23849138967860511,0,0
23849947684430543,0,0
6258183741387,1,0
6276384492820,0,0
23849705055580453,1,0
23848999743290714,2,0
23849070801300736,0,0
6262500175084,0,1
6274345213424,0,0
6258183709787,1,0
6259529809631,0,0
23848900621940069,0,1
23849349724420585,0,0
23849256024540100,0,1
23849411746200541,2,0
6258183764587,0,0
23849047686130412,0,0
23844109860700367,1,0
23848919765150377,0,0
23848738416770363,0,1
23849401161770103,1,0
23850112470690426,9,0
6248928650929,0,0
23848516009120089,4,1
6272261657835,0,1
23849164934200600,0,1
23848691681090473,6,0
6249134669705,0,1
23848478007010784,2,0
23848605084380683,20,0
23847392466180763,4,0
23849619140980333,0,0
6239703011935,0,1
23849587673510743,0,0
23849178994590365,0,1
23848681655450580,4,0
23849356294020038,0,0
23848173983350043,1,0
6248946446330,0,0
23848735551200788,0,0
6282218739351,2,0
23849396077330362,1,0
6271063005140,0,0
23849539155880006,0,0
23849091884660523,6,0
6284704348688,14,0
23848681620940580,5,0
23849736634490587,0,0
6217057112567,2,0
23848625499790159,0,1
23848703218410473,0,0
6249870604318,2,0
23848869694150069,0,0
23849149461230759,0,0
23848196976890319,0,0
23849238905100185,1,0
23848830509770218,0,0
6258439508069,0,0
23848545131570688,2,0
6279825135216,0,1
23848774273740788,0,0
23849148725230511,1,0
23849504369070331,4,0
6252296442026,0,0
6261217435717,0,0
23849140128400534,0,0
23849370256570225,1,0
23849281267820077,1,0
23848933614860480,0,0
23849286279510585,2,0
6267706207547,0,0
23849173726130185,0,0
23848594157720573,0,0
23848697471620466,0,0
23848886099000484,0,1
23849226769490364,4,0
23849009009580624,3,0
23848708948930032,0,1
6262271233287,0,0
23848933846550606,0,1
6298462849813,0,0
23848708562170787,0,0
23848699363920413,0,1
23848662972100520,2,0
6261410146170,0,0
23849594567690331,4,0
6251969456602,0,0
23849461560230587,0,1
23848747972340569,0,1
6259877637991,0,1
23847899938310164,0,0
6243769397576,0,1
23848830859960251,0,1
23848783971970569,0,1
23848141345990280,0,1
23848519265060454,1,0
23848815821730561,0,1
23847867968430689,0,0
23849163279930175,0,0
6295024838813,0,0
6243296749626,0,1
23848721019240409,0,1
23848342973110265,0,1
6274467151540,3,1
23848816778080401,3,0
6260977707541,16,0
23848533873060377,3,0
6250809321799,0,1
23847900193700112,0,1
23848708561930787,0,0
6246706031275,0,0
6244396668597,0,1
23849920410320746,0,0
23848421938800719,3,0
23849870143800215,0,0
6242770503176,0,1
23848749053270690,0,0
6253710189508,0,0
23848501796340451,0,0
23848783054810645,0,1
23849298918140077,0,0
6246856262800,0,0
23849577273960331,4,0
6258183705787,1,0
6258438983069,0,0
23849674804540587,0,1
23848312465310046,0,0
6272261467835,0,1
23849909913080543,0,0
23848403458270425,1,0
23849228804090545,0,0
6263912879508,0,0
23848663964730045,0,1
6263190983541,1,0
6280216595553,8,0
6242926679881,1,0
23848970280580720,0,0
23848502448840544,5,0
6237599408862,1,0
23848764622480517,3,0
23848809052140544,0,1
23848577057800674,0,1
23849880068240746,0,0
23848415890790113,0,0
6246248219654,0,1
23848687536370676,0,0
6274626682540,0,1
6254328116026,0,1
23848606045990107,0,1
23848817690240689,0,1
23849558324920587,0,0
6265434595815,0,0
23848886451970603,1,0
23849200686270266,0,0
23848868528720097,0,0
6293932200013,0,1
6269573149532,6,0
23848774248580788,0,0
23848703144110008,5,0
23848871061070064,0,1
23848935326250355,0,0
23849984121440426,0,1
23848795518620073,0,0
23848835527720322,1,0
23848410672400502,2,0
23848611090210639,0,0
23848813134540645,0,1
23849617382640332,0,1
6231405662249,0,0
23848817978980607,2,0
6257376169852,0,1
6252363153329,7,0
23848575321490573,3,0
23847987131760128,0,1
23849375433090103,2,0
23848744510870476,0,1
23848749323580253,7,0
23848352182010529,1,0
6258183763387,1,0
23848925678250045,0,1
23849095670320446,0,0
23848966889840659,2,0
23849381280430129,0,0
23849598292930540,3,0
23848781671070064,0,0
23847114160630201,1,0
23848245052800700,0,0
23848827926540475,2,0
23848767215920773,0,1
23848947897930223,0,0
6249390320685,4,0
23850641842760208,0,0
23849408249540028,0,1
6255265234208,0,1
23847293056130768,0,0
23848621281620162,9,0
23848184380600407,21,0
6260111589981,5,0
23850142683220426,1,0
6266930840747,1,0
23848868995550004,4,0
23849139288350177,0,0
23849109021610523,2,0
23849468838930089,0,0
6249168718918,2,0
23848997673940346,1,0
23849389291900262,1,0
23848940908310700,2,0
23849069572820736,1,0
23848754996910555,1,1
6256606674228,0,1
23848560646160076,4,0
23848931717840760,2,0
23848590035410568,0,0
23849083949640355,2,0
6242279007081,4,0
23849176705530413,0,0
6233135255658,0,1
23848481062600470,0,1
23848939502180653,1,0
23848552405190002,0,1
6280419331651,0,1
23848823217950514,2,0
23848135955460646,0,0
23848587176310406,0,0
23848651008050787,0,0
23848729700770645,0,0
23849510606410741,0,0
23849487011400663,2,0
23850606599930208,0,0
23849051664550656,4,0
23848535383050186,2,0
23848303440900341,0,0
23848927335570687,5,0
23848416807530508,11,0
23849299106780086,0,0
23848416814030387,1,0
23848985173240582,2,0
23850022123580035,3,0
23849100354860547,8,0
23849047040530416,0,0
23849497095990613,0,1
23849233872890534,0,0
23849072260200326,8,0
6255326184010,0,1
23848568500230724,0,0
23848803410620409,0,0
23848575500080198,0,0
23848628100930051,2,0
23848615587230289,2,0
23849482494260579,0,0
23848665437160710,0,1
23848749649310189,0,0
23848654761280619,0,0
23849228584940660,1,0
23847774984050054,2,0
23848618138080768,2,0
23849019665790710,0,0
23847760121000120,0,0
23848925252070335,0,1
23848597000480533,0,0
23849281220520153,1,0
23849169609450560,0,0
23848469850880025,2,0
23848325321160239,0,0
23848513993130382,0,0
6262631168687,1,0
23848976882650565,1,0
23848472458060668,2,0
6235938962681,0,0
23848674974640465,0,0
23849563949680681,0,1
23848809367780285,0,1
23848722072400755,0,0
23849033908720323,3,0
23848584899460177,1,0
23848909657470630,0,0
23850572918330208,2,0
23848808953010235,0,0
23849114193090364,2,0
23848874634450475,1,1
23848342973940265,3,0
23848927455970599,0,1
23849240294450050,1,0
23848548234960573,1,0
23849133270880471,0,0
23848603608950687,1,0
6254853678654,0,1
6282722505951,0,1
23848927314140340,0,0
23848905166980025,0,0
23849008112960061,2,0
23849443015140521,1,0
23849005447690727,0,0
23848855629020198,0,1
23848993185510003,0,0
23848835166660110,0,1
23849316959980104,0,1
23849775652340342,0,1
6261406935570,0,0
6218975048967,0,0
23849177025280413,1,0
23849035051900000,0,0
23848747711370639,0,0
6266093278564,0,0
6258183721587,1,0
23848208146380620,0,0
6285690203820,0,0
23848843852610392,0,0
23849042671670723,0,1
23849817046470337,0,0
23849069590420364,0,0
23848912592870438,0,0
23848783030120711,0,0
6242767885576,0,0
23849499128460290,0,0
23848979363860354,0,1
23848764144270370,0,0
23848795213260334,0,0
23849767368800386,0,0
23848995292820659,0,1
23848838179670353,0,0
23848402699880425,1,0
23849063264600340,0,0
6263363519141,0,0
23849553858200333,0,0
23848562714270450,0,1
23849468362340708,0,0
23848967184500198,2,0
23848849801930226,3,0
23848942546620708,0,1
23848728475110204,0,0
23849035586410595,0,0
6281313220819,0,0
23849549442030053,0,0
23849553858650333,0,0
6244678089763,0,1
6255482269054,0,1
23849077041310508,0,1
23848217718800388,0,1
23848560896290352,0,0
23848700146200007,0,0
23849015525300030,1,0
23849245851740041,0,1
23848194948800604,0,0
23848938614330699,0,0
23849748674100229,0,0
23848653243780051,0,0
23848494069560352,0,1
23849041002030074,1,0
23849449365860384,0,1
23848799857620648,0,0
23848592796950724,0,0
23849028061270056,0,1
6255071460092,0,1
23849067255340696,0,0
23849234234690282,0,1
23848782149450014,0,1
23849239160330534,0,0
23848786946530213,3,0
23849417482230780,0,1
23848891038830785,0,0
23849113373120590,0,1
23848820182220715,12,0
23849173339670563,0,1
23849424748720362,1,0
23848614948750479,1,0
23849234828740365,0,0
6257669950369,0,1
23848087630010224,1,1
23848737985870617,0,0
6270315753188,0,0
23849619139410333,0,0
23849825129350342,0,1
23849114520160759,0,0
23848858845620097,0,0
23848621828750561,0,1
23849070703180736,4,0
23848615540990014,0,1
23848852166110580,0,0
6264140069744,0,0
23848398311240222,0,0
6262424236779,0,0
23848774833760275,0,0
23848722258880275,0,0
6264880856147,0,0
23848827950140014,0,1
23850090608010734,1,0
6265594943463,0,0
6255944770732,0,0
23848675411950235,0,1
23848519180300261,0,1
23848459317920022,0,0
6240838879994,0,0
23848959006420198,1,0
6246876789576,2,0
6265404454510,0,1
23848891683220218,0,0
6285759506809,0,0
6258192453973,0,0
23848721018380409,0,1
23848795386830275,0,0
23849821121530543,0,0
6274740466978,0,0
23848375525940704,6,0
23848967190370198,0,1
6254679549272,0,0
23848979290630301,0,1
23849523857780070,0,0
6261828248468,0,1
23849196482290149,0,0
6269262481586,1,0
23848402687940425,1,0
23848716767050564,0,1
23849647749850333,1,0
6270725270768,0,0
23849786631380543,0,1
23849392611520459,0,0
23848611188190502,1,0
23849118800730248,0,1
23848454738250572,0,0
23849455659200263,0,0
23849175794750563,0,0
23849340500960233,1,0
23849008584310607,0,1
6258304875801,0,0
23850169925590426,9,0
23848702957510451,0,0
6247512864330,5,0
23848904496770097,0,1
23849898680280202,3,0
23848709829080787,0,0
23849029572220195,0,1
23848782115690228,2,0
23848954434590305,3,1
23848872686900443,2,0
23849047479270766,0,0
23849468362000708,0,0
6255908696297,0,1
23849212407230286,0,0
6250563747200,0,0
23849000914080118,3,0
23849429156910078,0,0
6274636743731,0,0
23849223183440713,0,0
23849205136810762,0,0
23849005447800727,0,0
23849027899940654,0,1
23849160719080005,0,0
23849470390460028,0,1
23848972806140411,1,0
23848871070080064,0,1
6285970423774,0,0
23848732263980496,1,0
23848582718270204,0,0
23848746184000680,0,1
23849062880430072,0,1
6265698009761,0,1
6256731196355,0,0
23848909713410232,0,1
23848800079690204,0,0
23848721816680260,4,0
23849102682060611,1,0
23849228804160545,0,0
6280940355450,0,0
23848347030330419,1,0
23848817774740689,0,1
23849891658980734,2,0
23848828125660217,2,0
23848779794130775,1,0
6265224972310,0,0
23848754812540517,1,0
23849109035470523,2,0
23848457249080226,1,0
23849425457920615,0,0
6287856691380,0,0
6255266159865,0,0
23849123931380318,3,1
6267139644947,1,0
23849597451860089,2,0
23848765903620401,0,0
23848887903290605,0,0
6246733246885,4,0
6295898720923,0,1
23848629130500054,2,0
23848634885550553,0,0
23848469985410420,1,0
23849019664750710,0,0
23848353581340270,0,0
6269167253784,1,0
23848492228570135,5,0
23848724672330490,0,0
23848252227280105,0,1
23848958959310660,1,0
23848898404370406,1,0
23850199470270426,0,1
23847153602560116,1,0
23848804234960123,0,1
23848595640930172,5,0
23847774983300054,1,0
23848499149420191,0,0
23848017842100688,0,1
6262667044887,1,0
6226340205479,0,0
23848888061670702,0,0
23848604089500450,0,1
23848575325770573,3,0
23849392920280188,2,0
23848657001570652,2,0
23849053205790714,0,1
6262420322970,0,0
23848835964510465,5,0
23849464341860331,4,0
23849158197150524,0,1
23849303184710233,0,1
23849000559050368,1,0
6283008229664,0,1
23848496356110531,0,1
6265732665110,13,1
23848768557470224,0,1
23847130780460687,1,0
23848633746520002,0,1
23849107954710167,0,0
23849303124070233,0,1
23848639740790354,0,0
23849599941900089,0,0
6262171369232,0,0
23849303003280744,0,0
6249168718718,2,0
23848836099730000,0,0
6266627069311,2,0
23849043147170544,0,1
23848911261920756,0,0
23849374962610078,1,0
23848832828510285,1,0
23849124030910527,5,0
23848798423360569,0,1
23849044126500088,0,1
23848796580350516,2,0
23849368294190084,0,1
23849302431100233,2,0
23849109532840432,2,0
23849352946300585,4,1
23849021033020457,0,0
23849196393320281,0,0
23848540947390479,0,1
23849175796910063,2,0
23848656783330313,1,0
6242775841976,0,0
23848016090960713,0,0
23848648892990787,0,0
23848413383180422,0,0
6258183712987,1,0
23848897507560696,0,1
23849176249240079,0,1
23849052610670753,0,1
23848897969650785,0,0
23848916941410014,0,0
23848362406500011,0,0
23848674219150645,0,1
23848774522920170,0,1
6253311685801,0,0
23846564164800557,0,0
23848480449410046,0,1
6274727516765,0,1
6282335682620,0,1
6254117049316,0,1
6262615368668,0,0
23848909679870232,0,0
6256983183208,0,0
23847761526320694,0,1
23849216705620004,0,0
23849223922910365,0,0
23848475367260518,0,0
23848910033820339,0,0
23849224157680713,0,0
23848945758120659,0,0
6288066308309,0,0
23848459550880154,0,0
23848983902540713,0,0
23849358443720627,0,0
23848510902830592,0,0
23849468375480708,0,0
23848521553310668,0,0
6263524602710,4,0
6237540877377,0,0
23847392656350763,5,0
23849109165930061,0,0
23848811992470325,0,0
23849240720090713,0,0
23848704480760701,1,0
6268859222168,3,0
23849156754090096,0,0
23849375947070411,0,0
23848947461380097,1,0
6266734127007,0,1
23849836329630746,0,1
23849516466500318,0,1
23848828209450155,0,1
6258047493469,0,1
6265404522310,0,1
23849353716190672,0,0
6255422820967,0,0
23848885993990713,0,0
6246876945176,1,0
23849870055040746,0,0
6272320961524,0,1
23849165388630212,1,0
23849163572500713,1,0
6295898683523,0,0
23848080240790224,8,0
23849631234030190,0,1
23848697185960466,0,1
23850111923920426,0,1
6247887450530,5,0
23848365883570392,0,0
23848670632400143,0,1
23848353022710724,0,0
23848426884750526,2,0
23849394584740307,1,0
23848552524690352,0,1
23848774254690788,0,0
23849070751230736,1,0
6263844980806,4,0
23848710135820787,0,1
6258046901069,0,0
23849099632300697,5,0
23848702003000059,0,0
23849275439220447,0,0
23848982398320713,0,0
23849736577250455,0,0
23848797036890007,0,0
23848289543030599,0,0
23849027315500523,0,0
6214672834327,0,1
23848771378270476,0,0
23849273041420660,0,0
6253107086011,0,0
6280991102353,0,0
23847743572310121,0,0
6254679615872,0,0
23849244642190072,0,1
6250499216137,3,0
6284221328241,12,0
6284752579220,0,0
23848676573520787,0,0
6256840175892,5,0
23849013269080700,1,0
6246676724554,0,0
6229329864758,4,0
23849179369030468,2,0
23849095321080714,0,0
6254915514727,0,1
23848749349240329,6,0
23848981988730713,0,0
6266930956207,0,0
23849345914300020,0,0
6255717073752,0,1
23848426349400067,0,1
6251582521979,0,0
6261993048368,0,0
6262311917901,0,0
23848909792110232,0,0
