adid	codes
23849797968920334	Financial
23849799132310469	Benign
23849800913350184	Benign
23849804987360420	Benign
23849806339370345	Benign
23849811208970590	Benign
23849816965860512	Benign
23849818964470354	Benign
23849823920660519	Benign
23849825396120569	Benign
23849829804730138	Benign
23849831682680361	Benign
23849831691160361	Benign
23849834603220642	Benign
23849836128140494	Potentially Harmful
23849836263790494	Potentially Harmful
23849836809170140	Healthcare
23849845368730774	Healthcare
23849848481310136	Benign
23849849481510213	Sensitive
23849958564900779	Benign
23849971966270687	Healthcare
23849851579720607	Benign
23849851580080607	Benign
23849853113960240	Clickbait
23849854803490226	Benign
23849857318640768	Benign
23849863328970138	Benign
23849865238000441	Benign
23849869241420319	Financial
23849872428140136	Benign
23849874084140648	Benign
23849875865700289	Benign
23849985077350428	Benign
23849879680310144	Benign
23849884118200108	Benign
23849886768200636	Potentially Harmful
23849886965550546	Benign
23849890789900786	Benign
23849956218540361	Benign
23849956843970330	Benign
23849959779390258	Clickbait
23849964250110657	Clickbait
23849851530050689	Benign
23849782617400042	Benign
23849780213170711	Benign
23849888693200220	Benign
23849849637210506	Healthcare
23850416387820241	Benign
23850416634350431	Benign
23849975716340701	Benign
23849975753440701	Benign
23849979822450395	Benign
23849980945420503	Benign
23849981144990514	Healthcare
23849981582100357	Benign
23849984607300235	Healthcare
23849985888000330	Benign
23849993333800699	Healthcare
23849993495220641	Healthcare
23849997132590165	Benign
23849998230930036	Benign
23850001492480544	Benign
23850003317110752	Opportunity
23850003787010213	Benign
23850005973520161	Benign
23850006461860561	Clickbait
23849896525270763	Healthcare
23849897437210171	Benign
23849898147840349	Benign
23849899771890653	Financial
23849901410270599	Healthcare
23849902501480753	Benign
23849902592750753	Benign
23849905519600763	Healthcare
23849905519610763	Healthcare
23849916100910466	Benign
23849919186980496	Benign
23849921634010081	Benign
23849922757550788	Potentially Harmful
23849928170830645	Benign
23850125592930656	Benign
23849930345960393	Opportunity
23849930709440569	Benign
23849932163530301	Benign
23849933120060009	Benign
23849936848480257	Potentially Harmful
23849940403070316	Benign
23849972695870042	Benign
23849972784190503	Benign
23849972784430503	Benign
23850418218620505	Benign
23849975696130701	Benign
23850418527850615	Benign
23850421503480263	Clickbait
23850127908990523	Potentially Harmful
23849953121840170	Benign
23849955198250475	Benign
23850006758740465	Clickbait
23850007198710231	Healthcare
23850007236390231	Healthcare
23850012476420631	Benign
23850013039780232	Benign
23850013770780339	Benign
23850013834140733	Benign
23850017010430619	Benign
23850022004880572	Benign
23850026803170198	Benign
23850028172130761	Benign
23850031514440324	Benign
23850034280010752	Healthcare
23850034452000333	Benign
23850041861230477	Benign
23850043066720723	Benign
23850045219290653	Opportunity
23850045419730605	Opportunity
23850053420550756	Benign
23850058144290484	Benign
23850058897790633	Benign
23850060803810296	Benign
23850061432860112	Benign
23850062650050223	Benign
23850066951140756	Potentially Harmful
23850069016250097	Benign
23850071463480458	Benign
23850092797750576	Healthcare
23850072675280499	Opportunity
23850074447240458	Benign
23850077282310701	Healthcare
23850077861310027	Benign
23850078042190325	Benign
23850078822380420	Benign
23850080135110779	Benign
23850082125120633	Benign
23850084839060310	Benign
23850087355310027	Benign
23850093745650314	Benign
23850093787440314	Benign
23850097568710420	Opportunity
23850100128450633	Benign
23850103812970219	Benign
23850129880770477	Clickbait
23850060870950064	Benign
23849942002300401	Financial
23849947483240576	Opportunity
23850423794820708	Healthcare
23849950962010652	Benign
23850130338950114	Benign
23850132993220478	Benign
23850133791340194	Benign
23850137669840486	Benign
23850138951810726	Financial
23850139329020268	Benign
23850144320840247	Benign
23850149336080112	Clickbait
23850149838210226	Healthcare
23850150653670519	Benign
23850152549150174	Healthcare
23850153825360766	Benign
23850156999000733	Potentially Harmful
23850160012050629	Benign
23850162996980398	Potentially Harmful
23850163636910152	Benign
23850166066220611	Benign
23850170081490726	Financial
23850170771330519	Benign
23850171173600462	Benign
23850174903280384	Benign
23850177663970605	Benign
23850185291730753	Benign
23850186034920042	Benign
23850214397730042	Benign
23850187770370134	Benign
23850189890830514	Benign
23850192689700640	Benign
23850218530890218	Financial
23850195958560311	Healthcare
23850203710310057	Benign
23850219294920042	Benign
23850203711060057	Benign
23850203858570381	Benign
23850206325080458	Benign
23850210659330312	Healthcare
23850210771770284	Healthcare
23850214397710042	Benign
23850221106270183	Benign
23850221963800452	Benign
23850231756870698	Benign
23850240280640452	Sensitive
23850241191970723	Benign
23850243552450413	Benign
23850117825740733	Benign
23850243560520736	Benign
23850246577450203	Benign
23850251846900660	Benign
23850254537450194	Clickbait
23850263249470488	Benign
23850266301440001	Benign
23850269678180436	Benign
23850269822320418	Benign
23850278213170781	Benign
23850112794140330	Benign
23850242883540703	Healthcare
23850426179280259	Healthcare
23850427808780021	Benign
23850283570240072	Benign
23850284959210181	Benign
23850308932820001	Benign
23850285061040583	Financial
23850285377430590	Benign
23850291186340130	Benign
23850293984450398	Benign
23850294726870758	Benign
23850300997710212	Benign
23850301894370042	Benign
23850304989290174	Healthcare
23850351161500565	Benign
23850309391040550	Financial
23850310920790556	Benign
23850311008590537	Opportunity
23850313468720005	Benign
23850314000890434	Benign
23850318218590643	Benign
23850376427430181	Benign
23850319367240534	Sensitive
23850319575070061	Benign
23850376427870181	Benign
23850321974210057	Clickbait
23850330787440545	Benign
23850334670450181	Benign
23850337927160413	Benign
23850338767210555	Clickbait
23850347008990739	Benign
23850362454550714	Benign
23850363574180471	Clickbait
23850363858360714	Benign
23850365380510117	Benign
23850366747520432	Benign
23850369803320096	Benign
23850371691620693	Benign
23850372325470310	Sensitive
23850377494320496	Benign
23850381463210109	Benign
23850383034420462	Benign
23850384261360284	Healthcare
23850385355470362	Benign
23850397390910492	Benign
23850400790380445	Benign
23850403676130413	Benign
23850404723440583	Benign
23850411001660556	Benign
23850413824380585	Benign
23850416268330311	Benign
23850417980620061	Sensitive
23850417980640061	Sensitive
23850418493350272	Benign
23850418700840072	Benign
23850421888860117	Benign
23850423351500391	Potentially Harmful
23850280575020438	Healthcare
23850428122620615	Benign
23850282222950458	Benign
23850440490570549	Benign
23850440656720323	Benign
23850446556980411	Sensitive
23850439741770562	Benign
23850451507770109	Benign
23850452729530033	Healthcare
23850461196090405	Benign
23850461599220267	Benign
23850464873310693	Benign
23850469567250294	Potentially Harmful
23850469717550488	Financial
23850470702130117	Benign
23850473725300695	Benign
23850475143650411	Benign
23850475647520674	Benign
23850507243080053	Benign
23850509278380629	Benign
23850509859080284	Financial
23850515810010272	Benign
23850519824550672	Financial
23850524561470666	Benign
23850525989550674	Benign
23850528361680347	Benign
23850540854610660	Financial
23850541209830404	Clickbait
23850548670520731	Healthcare
23850550777030578	Benign
23850559796480084	Potentially Harmful
23850567905610708	Benign
23850588860850021	Opportunity
23850590609710741	Benign
23850593377980031	Benign
23850603035990515	Benign
23850607687590034	Benign
23850617943290651	Healthcare
23850620262260594	Opportunity
23850813349100536	Financial
23850850050960663	Sensitive
23850815822040333	Clickbait
23850816743560070	Benign
23850821505780663	Sensitive
23850861824890601	Benign
23850824412430601	Benign
23850825088820083	Benign
23850839155740133	Benign
23850843247410331	Benign
23850862720120776	Benign
23850866614860337	Healthcare
23850877421350666	Benign
23850877660940505	Benign
23850430256120105	Clickbait
23850430607160326	Benign
23850446073650062	Healthcare
23850428337010461	Healthcare
23850433253690309	Benign
23850899539390302	Financial
23850729386270666	Benign
23850926109140666	Benign
23850926591950536	Financial
23850928888120587	Benign
23850943778860169	Healthcare
23850945609070663	Benign
23850948900570746	Financial
23850993480030601	Benign
23850625122670000	Benign
23850630176800579	Benign
23850654268530385	Benign
23850661390950681	Benign
23850673778410337	Healthcare
23850679391840380	Benign
23850686704210731	Benign
23850697452670290	Benign
23850704208970663	Sensitive
23850705170030104	Healthcare
23850712517460408	Healthcare
23850719110090070	Financial
23850720064540246	Financial
23850720349930404	Benign
23850720685850053	Benign
23850722744000623	Healthcare
23850724910830078	Benign
23850732752360290	Benign
23850732756450290	Benign
23850743392820020	Benign
23850743929770053	Benign
23850745596510455	Sensitive
23850751881240623	Benign
23850754832290083	Healthcare
23850772513250579	Benign
23850775554280513	Benign
23850800278280623	Benign
23850803767150078	Benign
23851022383760743	Benign
23851022411580743	Benign
23851022581800743	Benign
23851032807720743	Benign
23851101139160396	Benign
23851128447600728	Benign
23851343525430459	Healthcare
23851403473580426	Sensitive
23851429707250010	Benign
23851429710030010	Benign
23851486158600338	Clickbait
23851650506610734	Benign
6276382288557	Financial
6280749477701	Benign
6280923830908	Potentially Prohibited
23850332146270682	Benign
23850879490110103	Benign
23850884295200070	Benign
23850970088110158	Benign
23850892073070215	Benign
23850429249390012	Sensitive
23849975807320013	Benign
6231775613352	Benign
6250807408696	Healthcare
6257548867979	Healthcare
6257995505798	Benign
6258707242221	Benign
6259205198048	Benign
6259926933440	Clickbait
6260858021068	Healthcare
6261920078576	Benign
6262523339500	Benign
6262657766462	Benign
6262794723597	Healthcare
6263503694376	Benign
6265112383176	Benign
6266243112176	Benign
6267372415535	Benign
6268181157945	Opportunity
6268423544305	Benign
6269418676400	Benign
6270048709999	Benign
6271002469758	Benign
6271150187758	Healthcare
6271377652199	Benign
23851640270950010	Opportunity
6271476971000	Financial
6271665982465	Benign
6271959820400	Benign
6272605007008	Benign
23847391529330310	Healthcare
6272774702222	Financial
6273493472381	Healthcare
6273503080125	Benign
6273727688428	Healthcare
6273727696028	Healthcare
6274220064469	Benign
6274512435567	Benign
6274770437885	Benign
6274894113891	Benign
6275803339789	Benign
6276001099967	Benign
6276090218440	Benign
6276745645639	Benign
6276862637783	Financial
6277082973992	Benign
6277138759987	Benign
6277163034669	Benign
6277219582685	Benign
6277952276839	Healthcare
6278643093189	Benign
6278943882183	Benign
6278962149189	Benign
6279476455214	Benign
6279611373290	Benign
6280075879212	Opportunity
23851527288850229	Benign
6271881512535	Opportunity
23849635214770694	Benign
23850430294190337	Benign
23849975801280013	Benign
23850430305120337	Benign
6282924612541	Benign
6283283143759	Healthcare
6284748135476	Benign
6285606432510	Benign
6285786688037	Benign
6285908776561	Benign
6286724699837	Clickbait
6287229437667	Benign
6287610874815	Clickbait
6287803150903	Benign
6288026570661	Benign
6288026775661	Benign
6288193643267	Benign
6288491578083	Benign
6288866034588	Benign
6289302423121	Benign
6289445904948	Benign
6289580531283	Healthcare
23850276752110493	Benign
23850277376310421	Benign
6289754424782	Benign
6290035466968	Benign
6291429832788	Benign
6292308280524	Sensitive
23849847023170433	Benign
6292607347223	Opportunity
6294514095331	Benign
6294917717051	Benign
6297643063596	Benign
6298471526219	Benign
6298639553419	Benign
6299282476709	Benign
6300144114180	Benign
6300320956306	Healthcare
6302651616782	Benign
6303247255523	Benign
6307323842250	Healthcare
6307333609509	Benign
6307860678609	Benign
6308212182624	Benign
6309234247224	Benign
6312009942523	Benign
6312113583723	Benign
6312965188309	Opportunity
6318969921870	Benign
6319531125013	Benign
6330333644326	Benign
23846979556610274	Benign
23847849579980626	Benign
23848540201410643	Benign
23849761359050116	Financial
23849766897390745	Benign
23849771274680450	Benign
23849779277620460	Benign
23849793261420397	Benign
6280077156591	Benign
6280439524868	Benign
23850430321700560	Benign
6281639822629	Benign
23849825466410421	Financial
23849842061000283	Benign
23849854680690433	Benign
23849856243610526	Benign
23849863549990377	Healthcare
23849868991620787	Benign
23849897033370490	Benign
23849900737380494	Clickbait
23849900739960494	Clickbait
23849908614960553	Healthcare
23849936124210137	Healthcare
23849820046540737	Benign
23849914915150054	Benign
23849930520130745	Sensitive
23849943543050253	Benign
23849948173950159	Benign
23849950881620668	Healthcare
23848570382580605	Healthcare
23848641290660079	Benign
23848764821340433	Opportunity
23848767772310448	Financial
23848854614830296	Benign
23849120016640626	Benign
23849309358980575	Benign
23849340063020114	Opportunity
23849417231070116	Financial
23849883691000170	Benign
23849438610790597	Benign
23849450313810399	Opportunity
23849475267420116	Benign
23849520965800575	Opportunity
